dataset,kir,seed,comparison_method,gold_type,transition,count,rate,denominator
clinc150,0.5,42,mogb_minilm,oos,comparison_only_correct,136,0.03942028985507246,3450
clinc150,0.5,42,mogb_minilm,oos,both_incorrect,30,0.008695652173913044,3450
clinc150,0.5,42,mogb_partition_ours_boundary,known,both_correct,1100,0.4888888888888889,2250
clinc150,0.5,42,mogb_partition_ours_boundary,known,trainable_only_correct,563,0.25022222222222223,2250
clinc150,0.5,42,mogb_partition_ours_boundary,known,comparison_only_correct,42,0.018666666666666668,2250
clinc150,0.5,42,mogb_partition_ours_boundary,known,both_incorrect,545,0.24222222222222223,2250
clinc150,0.5,42,mogb_partition_ours_boundary,oos,both_correct,3262,0.9455072463768116,3450
clinc150,0.5,42,mogb_partition_ours_boundary,oos,trainable_only_correct,22,0.006376811594202898,3450
clinc150,0.5,42,mogb_partition_ours_boundary,oos,comparison_only_correct,107,0.03101449275362319,3450
clinc150,0.5,42,mogb_partition_ours_boundary,oos,both_incorrect,59,0.017101449275362317,3450
clinc150,0.5,42,ours_partition_mogb_boundary,known,both_correct,891,0.396,2250
clinc150,0.5,42,ours_partition_mogb_boundary,known,trainable_only_correct,772,0.3431111111111111,2250
clinc150,0.5,42,ours_partition_mogb_boundary,known,comparison_only_correct,21,0.009333333333333334,2250
clinc150,0.5,42,ours_partition_mogb_boundary,known,both_incorrect,566,0.25155555555555553,2250
clinc150,0.5,42,ours_partition_mogb_boundary,oos,both_correct,3281,0.9510144927536232,3450
clinc150,0.5,42,ours_partition_mogb_boundary,oos,trainable_only_correct,3,0.0008695652173913044,3450
clinc150,0.5,42,ours_partition_mogb_boundary,oos,comparison_only_correct,125,0.036231884057971016,3450
clinc150,0.5,42,ours_partition_mogb_boundary,oos,both_incorrect,41,0.011884057971014493,3450
clinc150,0.5,87,single_centroid,known,both_correct,1618,0.7191111111111111,2250
clinc150,0.5,87,single_centroid,known,trainable_only_correct,55,0.024444444444444446,2250
clinc150,0.5,87,single_centroid,known,comparison_only_correct,189,0.084,2250
clinc150,0.5,87,single_centroid,known,both_incorrect,388,0.17244444444444446,2250
clinc150,0.5,87,single_centroid,oos,both_correct,3141,0.9104347826086957,3450
clinc150,0.5,87,single_centroid,oos,trainable_only_correct,212,0.06144927536231884,3450
clinc150,0.5,87,single_centroid,oos,comparison_only_correct,3,0.0008695652173913044,3450
clinc150,0.5,87,single_centroid,oos,both_incorrect,94,0.027246376811594204,3450
clinc150,0.5,87,fixed_k2,known,both_correct,1530,0.68,2250
clinc150,0.5,87,fixed_k2,known,trainable_only_correct,143,0.06355555555555556,2250
clinc150,0.5,87,fixed_k2,known,comparison_only_correct,180,0.08,2250
clinc150,0.5,87,fixed_k2,known,both_incorrect,397,0.17644444444444443,2250
clinc150,0.5,87,fixed_k2,oos,both_correct,3219,0.9330434782608695,3450
clinc150,0.5,87,fixed_k2,oos,trainable_only_correct,134,0.03884057971014493,3450
clinc150,0.5,87,fixed_k2,oos,comparison_only_correct,18,0.0052173913043478265,3450
clinc150,0.5,87,fixed_k2,oos,both_incorrect,79,0.02289855072463768,3450
clinc150,0.5,87,random_partition,known,both_correct,1625,0.7222222222222222,2250
clinc150,0.5,87,random_partition,known,trainable_only_correct,48,0.021333333333333333,2250
clinc150,0.5,87,random_partition,known,comparison_only_correct,196,0.08711111111111111,2250
clinc150,0.5,87,random_partition,known,both_incorrect,381,0.16933333333333334,2250
clinc150,0.5,87,random_partition,oos,both_correct,3144,0.9113043478260869,3450
clinc150,0.5,87,random_partition,oos,trainable_only_correct,209,0.06057971014492754,3450
clinc150,0.5,87,random_partition,oos,comparison_only_correct,4,0.0011594202898550724,3450
clinc150,0.5,87,random_partition,oos,both_incorrect,93,0.026956521739130435,3450
clinc150,0.5,87,mogb_minilm,known,both_correct,746,0.33155555555555555,2250
clinc150,0.5,87,mogb_minilm,known,trainable_only_correct,927,0.412,2250
clinc150,0.5,87,mogb_minilm,known,comparison_only_correct,3,0.0013333333333333333,2250
clinc150,0.5,87,mogb_minilm,known,both_incorrect,574,0.2551111111111111,2250
clinc150,0.5,87,mogb_minilm,oos,both_correct,3349,0.9707246376811595,3450
clinc150,0.5,87,mogb_minilm,oos,trainable_only_correct,4,0.0011594202898550724,3450
clinc150,0.5,87,mogb_minilm,oos,comparison_only_correct,75,0.021739130434782608,3450
clinc150,0.5,87,mogb_minilm,oos,both_incorrect,22,0.006376811594202898,3450
clinc150,0.5,87,mogb_partition_ours_boundary,known,both_correct,1185,0.5266666666666666,2250
clinc150,0.5,87,mogb_partition_ours_boundary,known,trainable_only_correct,488,0.21688888888888888,2250
clinc150,0.5,87,mogb_partition_ours_boundary,known,comparison_only_correct,42,0.018666666666666668,2250
clinc150,0.5,87,mogb_partition_ours_boundary,known,both_incorrect,535,0.23777777777777778,2250
clinc150,0.5,87,mogb_partition_ours_boundary,oos,both_correct,3321,0.9626086956521739,3450
clinc150,0.5,87,mogb_partition_ours_boundary,oos,trainable_only_correct,32,0.00927536231884058,3450
clinc150,0.5,87,mogb_partition_ours_boundary,oos,comparison_only_correct,51,0.014782608695652174,3450
clinc150,0.5,87,mogb_partition_ours_boundary,oos,both_incorrect,46,0.013333333333333334,3450
clinc150,0.5,87,ours_partition_mogb_boundary,known,both_correct,981,0.436,2250
clinc150,0.5,87,ours_partition_mogb_boundary,known,trainable_only_correct,692,0.3075555555555556,2250
clinc150,0.5,87,ours_partition_mogb_boundary,known,comparison_only_correct,18,0.008,2250
clinc150,0.5,87,ours_partition_mogb_boundary,known,both_incorrect,559,0.24844444444444444,2250
clinc150,0.5,87,ours_partition_mogb_boundary,oos,both_correct,3335,0.9666666666666667,3450
clinc150,0.5,87,ours_partition_mogb_boundary,oos,trainable_only_correct,18,0.0052173913043478265,3450
clinc150,0.5,87,ours_partition_mogb_boundary,oos,comparison_only_correct,57,0.01652173913043478,3450
clinc150,0.5,87,ours_partition_mogb_boundary,oos,both_incorrect,40,0.011594202898550725,3450
clinc150,0.5,100,single_centroid,known,both_correct,1618,0.7191111111111111,2250
clinc150,0.5,100,single_centroid,known,trainable_only_correct,65,0.028888888888888888,2250
clinc150,0.5,100,single_centroid,known,comparison_only_correct,161,0.07155555555555555,2250
clinc150,0.5,100,single_centroid,known,both_incorrect,406,0.18044444444444444,2250
clinc150,0.5,100,single_centroid,oos,both_correct,3126,0.9060869565217391,3450
clinc150,0.5,100,single_centroid,oos,trainable_only_correct,195,0.05652173913043478,3450
clinc150,0.5,100,single_centroid,oos,comparison_only_correct,3,0.0008695652173913044,3450
clinc150,0.5,100,single_centroid,oos,both_incorrect,126,0.036521739130434785,3450
clinc150,0.5,100,fixed_k2,known,both_correct,1534,0.6817777777777778,2250
clinc150,0.5,100,fixed_k2,known,trainable_only_correct,149,0.06622222222222222,2250
clinc150,0.5,100,fixed_k2,known,comparison_only_correct,166,0.07377777777777778,2250
clinc150,0.5,100,fixed_k2,known,both_incorrect,401,0.17822222222222223,2250
clinc150,0.5,100,fixed_k2,oos,both_correct,3187,0.923768115942029,3450
clinc150,0.5,100,fixed_k2,oos,trainable_only_correct,134,0.03884057971014493,3450
clinc150,0.5,100,fixed_k2,oos,comparison_only_correct,21,0.00608695652173913,3450
clinc150,0.5,100,fixed_k2,oos,both_incorrect,108,0.03130434782608696,3450
clinc150,0.5,100,random_partition,known,both_correct,1626,0.7226666666666667,2250
clinc150,0.5,100,random_partition,known,trainable_only_correct,57,0.025333333333333333,2250
clinc150,0.5,100,random_partition,known,comparison_only_correct,175,0.07777777777777778,2250
clinc150,0.5,100,random_partition,known,both_incorrect,392,0.17422222222222222,2250
clinc150,0.5,100,random_partition,oos,both_correct,3123,0.9052173913043479,3450
clinc150,0.5,100,random_partition,oos,trainable_only_correct,198,0.057391304347826085,3450
clinc150,0.5,100,random_partition,oos,comparison_only_correct,4,0.0011594202898550724,3450
clinc150,0.5,100,random_partition,oos,both_incorrect,125,0.036231884057971016,3450
clinc150,0.5,100,mogb_minilm,known,both_correct,725,0.32222222222222224,2250
clinc150,0.5,100,mogb_minilm,known,trainable_only_correct,958,0.42577777777777776,2250
clinc150,0.5,100,mogb_minilm,known,comparison_only_correct,6,0.0026666666666666666,2250
clinc150,0.5,100,mogb_minilm,known,both_incorrect,561,0.24933333333333332,2250
clinc150,0.5,100,mogb_minilm,oos,both_correct,3317,0.9614492753623188,3450
clinc150,0.5,100,mogb_minilm,oos,trainable_only_correct,4,0.0011594202898550724,3450
clinc150,0.5,100,mogb_minilm,oos,comparison_only_correct,96,0.02782608695652174,3450
clinc150,0.5,100,mogb_minilm,oos,both_incorrect,33,0.009565217391304347,3450
clinc150,0.5,100,mogb_partition_ours_boundary,known,both_correct,1179,0.524,2250
clinc150,0.5,100,mogb_partition_ours_boundary,known,trainable_only_correct,504,0.224,2250
clinc150,0.5,100,mogb_partition_ours_boundary,known,comparison_only_correct,45,0.02,2250
clinc150,0.5,100,mogb_partition_ours_boundary,known,both_incorrect,522,0.232,2250
clinc150,0.5,100,mogb_partition_ours_boundary,oos,both_correct,3290,0.9536231884057971,3450
clinc150,0.5,100,mogb_partition_ours_boundary,oos,trainable_only_correct,31,0.008985507246376812,3450
clinc150,0.5,100,mogb_partition_ours_boundary,oos,comparison_only_correct,55,0.015942028985507246,3450
clinc150,0.5,100,mogb_partition_ours_boundary,oos,both_incorrect,74,0.021449275362318842,3450
clinc150,0.5,100,ours_partition_mogb_boundary,known,both_correct,928,0.41244444444444445,2250
clinc150,0.5,100,ours_partition_mogb_boundary,known,trainable_only_correct,755,0.33555555555555555,2250
clinc150,0.5,100,ours_partition_mogb_boundary,known,comparison_only_correct,24,0.010666666666666666,2250
clinc150,0.5,100,ours_partition_mogb_boundary,known,both_incorrect,543,0.24133333333333334,2250
clinc150,0.5,100,ours_partition_mogb_boundary,oos,both_correct,3304,0.9576811594202899,3450
clinc150,0.5,100,ours_partition_mogb_boundary,oos,trainable_only_correct,17,0.004927536231884058,3450
clinc150,0.5,100,ours_partition_mogb_boundary,oos,comparison_only_correct,79,0.02289855072463768,3450
clinc150,0.5,100,ours_partition_mogb_boundary,oos,both_incorrect,50,0.014492753623188406,3450
clinc150,0.5,123,single_centroid,known,both_correct,1626,0.7226666666666667,2250
clinc150,0.5,123,single_centroid,known,trainable_only_correct,53,0.023555555555555555,2250
clinc150,0.5,123,single_centroid,known,comparison_only_correct,145,0.06444444444444444,2250
clinc150,0.5,123,single_centroid,known,both_incorrect,426,0.18933333333333333,2250
clinc150,0.5,123,single_centroid,oos,both_correct,3158,0.9153623188405797,3450
clinc150,0.5,123,single_centroid,oos,trainable_only_correct,158,0.04579710144927536,3450
clinc150,0.5,123,single_centroid,oos,comparison_only_correct,0,0.0,3450
clinc150,0.5,123,single_centroid,oos,both_incorrect,134,0.03884057971014493,3450
clinc150,0.5,123,fixed_k2,known,both_correct,1524,0.6773333333333333,2250
clinc150,0.5,123,fixed_k2,known,trainable_only_correct,155,0.06888888888888889,2250
clinc150,0.5,123,fixed_k2,known,comparison_only_correct,155,0.06888888888888889,2250
clinc150,0.5,123,fixed_k2,known,both_incorrect,416,0.18488888888888888,2250
clinc150,0.5,123,fixed_k2,oos,both_correct,3201,0.9278260869565217,3450
clinc150,0.5,123,fixed_k2,oos,trainable_only_correct,115,0.03333333333333333,3450
clinc150,0.5,123,fixed_k2,oos,comparison_only_correct,19,0.0055072463768115944,3450
clinc150,0.5,123,fixed_k2,oos,both_incorrect,115,0.03333333333333333,3450
clinc150,0.5,123,random_partition,known,both_correct,1628,0.7235555555555555,2250
clinc150,0.5,123,random_partition,known,trainable_only_correct,51,0.02266666666666667,2250
clinc150,0.5,123,random_partition,known,comparison_only_correct,167,0.07422222222222222,2250
clinc150,0.5,123,random_partition,known,both_incorrect,404,0.17955555555555555,2250
clinc150,0.5,123,random_partition,oos,both_correct,3156,0.9147826086956522,3450
clinc150,0.5,123,random_partition,oos,trainable_only_correct,160,0.0463768115942029,3450
clinc150,0.5,123,random_partition,oos,comparison_only_correct,2,0.0005797101449275362,3450
clinc150,0.5,123,random_partition,oos,both_incorrect,132,0.03826086956521739,3450
clinc150,0.5,123,mogb_minilm,known,both_correct,682,0.3031111111111111,2250
clinc150,0.5,123,mogb_minilm,known,trainable_only_correct,997,0.4431111111111111,2250
clinc150,0.5,123,mogb_minilm,known,comparison_only_correct,2,0.0008888888888888889,2250
clinc150,0.5,123,mogb_minilm,known,both_incorrect,569,0.2528888888888889,2250
clinc150,0.5,123,mogb_minilm,oos,both_correct,3316,0.9611594202898551,3450
clinc150,0.5,123,mogb_minilm,oos,trainable_only_correct,0,0.0,3450
clinc150,0.5,123,mogb_minilm,oos,comparison_only_correct,108,0.03130434782608696,3450
clinc150,0.5,123,mogb_minilm,oos,both_incorrect,26,0.007536231884057971,3450
clinc150,0.5,123,mogb_partition_ours_boundary,known,both_correct,1156,0.5137777777777778,2250
clinc150,0.5,123,mogb_partition_ours_boundary,known,trainable_only_correct,523,0.23244444444444445,2250
clinc150,0.5,123,mogb_partition_ours_boundary,known,comparison_only_correct,12,0.005333333333333333,2250
clinc150,0.5,123,mogb_partition_ours_boundary,known,both_incorrect,559,0.24844444444444444,2250
clinc150,0.5,123,mogb_partition_ours_boundary,oos,both_correct,3296,0.9553623188405798,3450
clinc150,0.5,123,mogb_partition_ours_boundary,oos,trainable_only_correct,20,0.005797101449275362,3450
clinc150,0.5,123,mogb_partition_ours_boundary,oos,comparison_only_correct,75,0.021739130434782608,3450
clinc150,0.5,123,mogb_partition_ours_boundary,oos,both_incorrect,59,0.017101449275362317,3450
clinc150,0.5,123,ours_partition_mogb_boundary,known,both_correct,909,0.404,2250
clinc150,0.5,123,ours_partition_mogb_boundary,known,trainable_only_correct,770,0.3422222222222222,2250
clinc150,0.5,123,ours_partition_mogb_boundary,known,comparison_only_correct,17,0.007555555555555556,2250
clinc150,0.5,123,ours_partition_mogb_boundary,known,both_incorrect,554,0.24622222222222223,2250
clinc150,0.5,123,ours_partition_mogb_boundary,oos,both_correct,3311,0.9597101449275363,3450
clinc150,0.5,123,ours_partition_mogb_boundary,oos,trainable_only_correct,5,0.0014492753623188406,3450
clinc150,0.5,123,ours_partition_mogb_boundary,oos,comparison_only_correct,83,0.024057971014492755,3450
clinc150,0.5,123,ours_partition_mogb_boundary,oos,both_incorrect,51,0.014782608695652174,3450
clinc150,0.75,13,single_centroid,known,both_correct,2405,0.7157738095238095,3360
clinc150,0.75,13,single_centroid,known,trainable_only_correct,103,0.030654761904761903,3360
clinc150,0.75,13,single_centroid,known,comparison_only_correct,221,0.06577380952380953,3360
clinc150,0.75,13,single_centroid,known,both_incorrect,631,0.18779761904761905,3360
clinc150,0.75,13,single_centroid,oos,both_correct,2101,0.8978632478632479,2340
clinc150,0.75,13,single_centroid,oos,trainable_only_correct,131,0.055982905982905985,2340
clinc150,0.75,13,single_centroid,oos,comparison_only_correct,1,0.00042735042735042735,2340
clinc150,0.75,13,single_centroid,oos,both_incorrect,107,0.045726495726495724,2340
clinc150,0.75,13,fixed_k2,known,both_correct,2287,0.6806547619047619,3360
clinc150,0.75,13,fixed_k2,known,trainable_only_correct,221,0.06577380952380953,3360
clinc150,0.75,13,fixed_k2,known,comparison_only_correct,264,0.07857142857142857,3360
clinc150,0.75,13,fixed_k2,known,both_incorrect,588,0.175,3360
clinc150,0.75,13,fixed_k2,oos,both_correct,2149,0.9183760683760683,2340
clinc150,0.75,13,fixed_k2,oos,trainable_only_correct,83,0.03547008547008547,2340
clinc150,0.75,13,fixed_k2,oos,comparison_only_correct,24,0.010256410256410256,2340
clinc150,0.75,13,fixed_k2,oos,both_incorrect,84,0.035897435897435895,2340
clinc150,0.75,13,random_partition,known,both_correct,2426,0.7220238095238095,3360
clinc150,0.75,13,random_partition,known,trainable_only_correct,82,0.024404761904761905,3360
clinc150,0.75,13,random_partition,known,comparison_only_correct,244,0.07261904761904762,3360
clinc150,0.75,13,random_partition,known,both_incorrect,608,0.18095238095238095,3360
clinc150,0.75,13,random_partition,oos,both_correct,2092,0.8940170940170941,2340
clinc150,0.75,13,random_partition,oos,trainable_only_correct,140,0.05982905982905983,2340
clinc150,0.75,13,random_partition,oos,comparison_only_correct,5,0.002136752136752137,2340
clinc150,0.75,13,random_partition,oos,both_incorrect,103,0.04401709401709402,2340
clinc150,0.75,13,mogb_minilm,known,both_correct,928,0.2761904761904762,3360
clinc150,0.75,13,mogb_minilm,known,trainable_only_correct,1580,0.47023809523809523,3360
clinc150,0.75,13,mogb_minilm,known,comparison_only_correct,9,0.0026785714285714286,3360
clinc150,0.75,13,mogb_minilm,known,both_incorrect,843,0.25089285714285714,3360
clinc150,0.75,13,mogb_minilm,oos,both_correct,2232,0.9538461538461539,2340
clinc150,0.75,13,mogb_minilm,oos,trainable_only_correct,0,0.0,2340
clinc150,0.75,13,mogb_minilm,oos,comparison_only_correct,90,0.038461538461538464,2340
clinc150,0.75,13,mogb_minilm,oos,both_incorrect,18,0.007692307692307693,2340
clinc150,0.75,13,mogb_partition_ours_boundary,known,both_correct,1545,0.45982142857142855,3360
clinc150,0.75,13,mogb_partition_ours_boundary,known,trainable_only_correct,963,0.28660714285714284,3360
clinc150,0.75,13,mogb_partition_ours_boundary,known,comparison_only_correct,51,0.015178571428571428,3360
clinc150,0.75,13,mogb_partition_ours_boundary,known,both_incorrect,801,0.23839285714285716,3360
