experiment_id,stage,protocol_version,experiment_family,research_question,hypothesis,datasets,kirs,seeds,representations,k_values,distances,status,planned_units,completed_units,failed_units,start_time,end_time,provenance_sha256,config_sha256,summary_path,main_result,decision,repeat_policy,supersedes,notes
m1_minilm_representation_adaptation_pilot,superseded,protocol_v2_textoir_v1,minilm_representation_adaptation,Which Known-only MiniLM training objective best supports OOS and small-K boundaries?,Superseded by the isolated StackOverflow repair and MiniLM pilot contract,clinc150|banking77|stackoverflow,0.50,42|87|100,frozen|head_only_ce|full_ce|supcon|ce_recon,1|2,euclidean|mahalanobis_diag,superseded,180,0,0,,,pending_m1_preflight,pending_m1_config,docs/CURRENT_STATUS.md,Replaced before execution so the new stage has an explicit StackOverflow audit and independent artifact root,do_not_repeat,,,Replaced by minilm_training_and_stackoverflow_repair_v1; no cells were run under this planned row.
minilm_training_and_stackoverflow_repair_v1,M1,protocol_v2_textoir_v1,minilm_training_and_stackoverflow_repair,Can MiniLM training improve K=1 while shrinking StackOverflow K=2 overacceptance?,Known-only MiniLM training may improve single-center OOS but cannot be assumed to repair fixed multicenter union risk,clinc150|banking77|stackoverflow,0.50,42|87|100,frozen_minilm|head_only_ce|full_ce|supcon|ce_recon,1|2,euclidean|mahalanobis_diag,complete,180,180,0,2026-07-28,2026-07-28,220d23accd4a68afc07c8d36b7842fcbf4f3a1e1005a6b1a691f396cbbcd5cae,2fcc1cbdfbaf95223f0e2259cdce4ec92de710e28eda55a93e9d1e62921759a3,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_training_and_stackoverflow_repair_v1/summaries/MINILM_PILOT_CLOSEOUT.md,All methods retained StackOverflow K2 degradation beyond the safety margin; several improved K1,complete,do_not_repeat,m1_minilm_representation_adaptation_pilot,36 checkpoints + 180 Gate cells + frozen StackOverflow sample/sphere audit; no test selection; stop fixed multicenter rescue.
mogb_official_audit,baseline_audit,protocol_v2_textoir_v1,mogb_official_reproduction,Can the pinned upstream MOGB source be run under its original contract?,The official source should be isolated and either reproduced or blocked with an explicit dependency/data reason,StackOverflow|Banking77|SNIPS,0.50,0,bert_legacy,dynamic_balls,euclidean,audited_not_reproduced,0,0,0,2026-07-29,2026-07-29,5b689e2a03de0d86ec41212825e5db8d7f0e5c02,third_party_source,docs/archive/mogb_reproduction/mogb_integration/mogb_official_audit.md,Legacy checkout lacks utils and uses an incompatible BERT/TextOIR contract,audited_not_reproduced,do_not_repeat,,No performance number emitted; official preflight JSON records the blocker.
mogb_baseline_v1_stackoverflow_smoke,MOGB,protocol_v2_textoir_v1,mogb_component_comparison,Does adaptive granular-ball partitioning improve the fixed MiniLM Gate under the same registry and evaluator?,MOGB-style adaptive balls should separate partition effects from radius effects,clinc150|banking77|stackoverflow,0.50,42|87|100,frozen_minilm,1|2|adaptive,euclidean|mahalanobis_diag,complete,30,30,0,2026-07-29,2026-07-29,protocol_v2_textoir_v1_mogb_baseline_v1,configs/baselines/mogb_fair.yaml,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/summary/all_runs.csv,MiniLM fair pilot complete; adaptive mean-radius balls trade high OOS rejection for low Known Recall; its cells were reused by the registered full matrix,pilot_complete_fed_into_full_matrix,repeat_only_for_protocol_migration,,30 cells: StackOverflow 6 methods x 3 seeds plus all datasets x 6 methods x seed42; no test selection; official reproduction remains blocked.
mogb_baseline_v1_full_matrix_plan,MOGB,protocol_v2_textoir_v1,mogb_component_comparison,Can the MOGB-style components hold across all formal KIR and seeds under one registry?,The pilot supports a controlled MiniLM fair expansion; the original BERT path remains separate and blocked,clinc150|banking77|stackoverflow,25|50|75,13|42|87|100|123,frozen_minilm,1|2|adaptive,euclidean|mahalanobis_diag,complete,270,270,0,2026-07-29,2026-07-29,protocol_v2_textoir_v1_mogb_baseline_v1,configs/baselines/mogb_fair.yaml,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/summary/all_runs.csv,270 MiniLM fair cells complete; adaptive MOGB-style partitions trade Known coverage for OOS rejection and do not uniformly dominate controls,do_not_repeat,repeat_only_for_protocol_migration,expandable,mogb_baseline_v1_stackoverflow_smoke
clmsg_v1_stackoverflow_pilot,CLMSG_M1_M3,protocol_v2_textoir_v1,local_support_conformal_gate,Can nonparametric local support plus Known-only conformal calibration beat center-radius Gates while retaining Known coverage?,Local-scale support can model non-spherical Known geometry and split conformal can control Known false rejection,stackoverflow,0.50,13,frozen_minilm,none,cosine,complete,26,26,0,2026-07-30,2026-07-30,5347ed87b4de8af521560bb9f49eedf831021e29740dce3ad009510b66d2ec99,410a47f221fc0cad3827c5ce1fd2c83443758e6a58fec9806d7b72d75d46acc3,../artifacts/s2c/runs/protocol_v2_textoir_v1/clmsg_v1/summary/CLMSG_M1_M3_CLOSEOUT.md,Split conformal controls Known coverage but all local-scale modes trail Single-centroid OOS F1,Stop after seed13; do not authorize seeds42/87 or manifold/entropy,do_not_repeat,mogb_baseline_v1_full_matrix_plan,26 authorized outputs: KNN plus 5 local-scale modes plus 20 conformal mode/alpha cells; 52 conditional seed42/87 outputs were never authorized. One preserved global-only development precheck is excluded from the formal count.
clmsg_v1_stackoverflow_seed_confirmation,CLMSG_M4_CONFIRMATION,protocol_v2_textoir_v1,local_support_conformal_seed_confirmation,Does the seed13 CLMSG failure replicate on the two remaining predeclared StackOverflow seeds?,The fixed seed13 ranking failure should replicate without changing k alpha support mode or evaluator,stackoverflow,0.50,42|87,frozen_minilm,none,cosine,complete,52,52,0,2026-07-30,2026-07-30,f584a7f95ceea6814171333f2e9eee73c002e55398315379bf7ee083875974e4,410a47f221fc0cad3827c5ce1fd2c83443758e6a58fec9806d7b72d75d46acc3,../artifacts/s2c/runs/protocol_v2_textoir_v1/clmsg_v1/summary/CLMSG_M4_CONFIRMATION_CLOSEOUT.md,All local-scale conformal modes remained below Single-centroid on seeds13/42/87,Stop local-scale CLMSG after stable three-seed falsification,do_not_repeat,clmsg_v1_stackoverflow_pilot,78 total three-seed outputs; mean primary OOS F1 0.3604 and paired delta versus Single-centroid -0.3924; no test selection.
knn_pareto_v1_full_protocol,KNN_PARETO,protocol_v2_textoir_v1,known_only_knn_gate,Does ordinary KNN retain useful OOS ranking across datasets KIR and seeds without local-scale normalization?,Known-only order-statistic KNN may provide a strong nonparametric baseline despite failing to dominate Single-centroid on StackOverflow,clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,frozen_minilm,none,cosine,complete,45,45,0,2026-07-30,2026-07-30,dd0609f3d5745daa092615df726c5fb01e4d383fdee0aea3db94320e070c66ef,07854dfa9ff043817094b703ef0070c326f0e8f923c449798a6c5c9fc955f00e,../artifacts/s2c/runs/protocol_v2_textoir_v1/clmsg_v1/summary/knn_pareto_v1/KNN_PARETO_CLOSEOUT.md,KNN trails Single-centroid in all 45 paired cells at fixed k10 alpha05,Retain KNN as a full-protocol nonparametric baseline; do not promote as method,do_not_repeat,clmsg_v1_stackoverflow_seed_confirmation,42 fresh cells plus 3 exact reused confirmation cells; 180 paired baseline rows and 36 significance rows; no test selection.
knn_pareto_k_sensitivity_v1,KNN_K_SENSITIVITY,protocol_v2_textoir_v1,known_only_knn_k_sensitivity,Is the full-protocol KNN deficit specific to k=10?,Changing k may alter local density robustness but must be evaluated as a complete sensitivity grid rather than test-selected,clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,frozen_minilm,none,cosine,complete,180,180,0,2026-07-31,2026-07-31,4787ab6a3b12cb968e7da3861b1989b649ba481f4617cbf88cc9ecbdb9b03bdc,07854dfa9ff043817094b703ef0070c326f0e8f923c449798a6c5c9fc955f00e,../artifacts/s2c/runs/protocol_v2_textoir_v1/clmsg_v1/summary/knn_k_sensitivity_v1/KNN_K_SENSITIVITY_CLOSEOUT.md,k=5 is least poor but all four k values trail same-split Single-centroid,Close KNN k sensitivity and do not test-select k,do_not_repeat,knn_pareto_v1_full_protocol,135 new cells plus 45 existing k10 cells equals 180 complete; overall W-T-L versus Single is 2-0-178; no test selection.
mogb_ablation_v1_frozen_ofat,MOGB_ABLATION,protocol_v2_textoir_v1,mogb_frozen_partition_boundary_ofat,Which adaptive-ball partition and boundary components drive the frozen-MiniLM MOGB fair result?,Purity and minimum-support changes should affect partition coverage while distance and radius changes should isolate boundary geometry,clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,frozen_minilm,dynamic,euclidean|mahalanobis_diag,complete,540,540,0,2026-07-31,2026-07-31,e7c6b961cab050921750901c770b145ae2be0ccb7e9b7f0780d73d7325baf61f,db644d47fd38923a1b51a519fc0a53e24fca1a2c01cd6b1340863e1b54bb287b,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_ablation_v1/summary/MOGB_ABLATION_CLOSEOUT.md,Mean-plus-std radius improves default MOGB OOS F1 by 5.26 points but still loses 10.48 F1-All and 25.93 Known-recall points versus Single-centroid,Stop nearby frozen-MiniLM purity/support scans; official representation learning is the remaining MOGB question,do_not_repeat,mogb_baseline_v1_full_matrix_plan,540 unique planned cells complete with zero missing/invalid/duplicate; 45 default MOGB plus 45 Single-centroid and 45 hybrid controls reused; all variants reported; no test selection.
mogb_fixed_k_mean_ablation_v1,MOGB_FIXED_K_MEAN,protocol_v2_textoir_v1,mogb_fixed_vs_adaptive_partition,Does adaptive MOGB partitioning outperform fixed per-intent K when representation distance and mean-radius boundary are held constant?,Adaptive mixed-class recursive balls should outperform fixed K if dynamic granularity itself is useful,clinc150|banking77|stackoverflow,0.25|0.50|0.75,13|42|87|100|123,frozen_minilm,1|2|3|4,euclidean,complete,180,180,0,2026-07-31,2026-07-31,2e9ff440563f60acf32214dfac0c1af8390e47705cad3445f15be9df0ad1f3ab,43382f5e661d3ee74645a372f130f27672192f969cec9fd26299165d16d7de81,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_fixed_k_mean_ablation_v1/summary/MOGB_FIXED_K_MEAN_CLOSEOUT.md,Fixed K1 beats adaptive MOGB in all 45 paired cells; adaptive balls also trail fixed K2 in 39/45 and lose substantial Known coverage,Close frozen-partition granularity study; dynamic splitting alone is not the source of published MOGB strength,do_not_repeat,mogb_ablation_v1_frozen_ofat,135 new K1/K3/K4 cells plus 45 hash-validated K2 references; all K reported without test selection; official representation learning remains separate.
mogb_official_modernized_smoke_v1,MOGB_OFFICIAL_SMOKE,mogb_official_logic_textoir_v1,mogb_hierarchical_representation_smoke,Can the pinned official MOGB training and evaluation logic execute under an isolated modern compatibility layer?,A no-source-edit compatibility shim can preserve the executed BERT CE plus epoch-end granular-ball training path closely enough for an audited smoke,stackoverflow|banking77,0.50,0,bert_legacy_modernized,adaptive,euclidean,partial_blocked,2,1,0,2026-07-31,2026-07-31,e8ad923f0e1bc643249993f15fe461bce675fb73a29b55f763edded8e3b74230,40b41abf28dc8e6f03b14e0a3e7f827bcab2c7d246de792f74499ce7e4e1fa70,../artifacts/s2c/external/mogb_official_modernized_smoke_v1/MOGB_OFFICIAL_MODERNIZED_CLOSEOUT.md,StackOverflow one-epoch modernized smoke completed; Banking77 interrupted during current-environment CPU execution with no metrics,Do not call official reproduction or expand current environment; retain exact blocker and successful StackOverflow engineering artifact,do_not_repeat,mogb_official_audit,Separate published-protocol logic smoke; not protocol_v2 fair comparison and not bit-identical official reproduction.
mogb_official_converged_v1,MOGB_OFFICIAL_CONVERGED,mogb_official_logic_textoir_v1,mogb_hierarchical_representation_converged,Can the pinned MOGB official logic converge under the isolated modern compatibility layer on the priority datasets?,Five-epoch official-BERT logic runs should complete for the fixed local snapshot while remaining distinct from strict paper reproduction,stackoverflow|banking77,0.50,13|42|87|100|123,bert_legacy_modernized,adaptive,euclidean,complete_non_strict_reproduction,10,10,0,2026-08-01,2026-08-01,28b580d5d1d4abb4bce76d43af4b04317521c417424db187c820c9bc8d3dad0d,d74e3da30ce0caabfc6ada406a1a2f6f466eef291136d155bac2b7cfcc13b2e5,docs/archive/mogb_reproduction/mogb_integration/MOGB_OFFICIAL_CLOSEOUT.md,Both datasets completed 5/5 cells; official-format F1-All means are 40.7243 StackOverflow and 19.2843 Banking77,Retain as converged compatibility evidence; do not call strict reproduction or fair SOTA comparison,do_not_repeat,mogb_official_modernized_smoke_v1,Official source is pinned and unmodified; runtime repair and legacy data contract remain explicit.
brak_v1_pilot,BRAK_PILOT,protocol_v2_textoir_v1,boundary_risk_aware_adaptive_k,Can Known-only calibration risk prevent StackOverflow union-overcoverage from selecting unsafe extra centers?,A per-intent objective with recall safety and complexity should conservatively retain K=1 when extra centers increase known-only boundary risk,stackoverflow,0.50,42|87|100,frozen_minilm,1|2|3|4|5,mahalanobis_diag,complete,21,21,0,2026-08-01,2026-08-01,6f4aa19b1f96d152bd4289a60664bbff8364c38617a642713467261250de2846,d5ae11c88925062f4d65293099065e3727aa567707fbfa469354772315f76c17,docs/archive/failed_adaptive_k/BRAK_RESEARCH_REPORT.md,All 30 evaluated Known intents selected K=1; BRAK matched fixed K=1 and did not meet the expansion gate,Stop BRAK expansion and do not claim a new adaptive-K method; retain as Known-only negative control,do_not_repeat,,No test OOS or test-best-K used for selection; oracle rows are upper-bound analysis only.
dcloos_official_unified_v1,DCLOOS_PREFLIGHT,protocol_v2_textoir_v1,dcloos_end_to_end_baseline,Can DCLOOS official and unified modes be audited without changing their pseudo/external-OOS supervision contract?,The official and unified modes require a fixed open-domain negative corpus and explicit data adapter before any metric can be produced,clinc150|banking77|stackoverflow,0.50,42,bert_legacy,none,bert,blocked,2,0,0,2026-08-01,2026-08-01,951544e5475b6c50ed6883af329bba288901cc3c01ef046ded59cc5b4a3c5d22,9183503093ceaa6d3ccef3a71145637babcdeb03b67d70d1d2ed33148ac55374,docs/archive/external_baselines/dcloos/DCLOOS_REPRODUCTION_REPORT.md,No local squad_placeh.tsv or equivalent external open-domain corpus; source compiles but no faithful smoke is started,Keep blocked and do not fabricate metrics; register a new run only after the required corpus and license are fixed,do_not_repeat,,Official supervision requires pseudo OOS plus external open-domain OOS; protocol test OOS cannot be substituted.
mogb_exact_reproduction_v1,MOGB_EXACT_REPRODUCTION,mogb_official_exact_stackoverflow_v1,mogb_official_strict_single_cell,Can the pinned MOGB training and evaluation path reproduce the published StackOverflow KIR50 reference?,The two recorded seed contracts should produce a stable strict result when the official BERT and ball sequence are executed on the audited 20k-row snapshot,stackoverflow,0.50,0,bert-base-uncased,adaptive,euclidean,complete,2,2,0,2026-08-01,2026-08-01,54963c51b8444d60c750a1d1fe0647df6416edad6e1c37cc3780115b1e6c1be7,b9b045ad83840b8d0c352844f86401b83305c9716dbeafd5f9e5bfa777fa81ef,docs/archive/mogb_reproduction/mogb_integration/MOGB_REPRODUCTION_REPORT.md,official_fixed and unified_zero are byte-identical at Acc 75.1667 F1-All 68.3502 F1-U 79.9676 F1-K 67.1884 and do not reproduce the paper reference,Keep as strict negative reproduction evidence; do not expand official BERT matrix without a new protocol registration,do_not_repeat,mogb_official_converged_v1,Local source and BERT snapshot are hashed; compatibility numeric check is formula-level and the result is not an SOTA claim.
